Staten Island Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,1, ,A9,62 DIERAUF STREET                        ,            ,10312,1,0,1,2940,1120,1979,1,A9," $475,000 ",11/12/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,28, ,A1,20 DIERAUF STREET                        ,            ,10312,1,0,1,4000,2184,1975,1,A1, $-   ,6/19/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,47, ,A1,60 KENMORE STREET                        ,            ,10312,1,0,1,4000,1536,1975,1,A1," $426,500 ",6/12/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,63, ,A9,94 KENMORE STREET                        ,            ,10312,1,0,1,2418,1292,1979,1,A9, $-   ,6/10/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,65, ,A9,96 KENMORE STREET                        ,            ,10312,1,0,1,2430,1292,1979,1,A9," $50,000 ",6/17/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,73, ,A9,112 KENMORE STREET                       ,            ,10312,1,0,1,2538,1216,1979,1,A9," $480,000 ",12/30/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5686,53, ,A1,9 DIERAUF STREET                         ,            ,10312,1,0,1,4500,1694,1975,1,A1, $-   ,5/26/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5686,55, ,A1,13 DIERAUF STREET                        ,            ,10312,1,0,1,4500,1694,1975,1,A1," $375,360 ",7/17/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5687,24, ,A1,179 HEFFERNAN STREET                     ,            ,10312,1,0,1,4000,2016,1974,1,A1," $475,000 ",11/17/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5687,88, ,A1,40 WOODROW ROAD                          ,            ,10312,1,0,1,4400,1615,1974,1,A1," $470,000 ",8/15/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5687,120, ,A9,1162 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,4400,1873,1975,1,A9," $470,000 ",8/12/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5688,21, ,A9,80 BOYLAN STREET                         ,            ,10312,1,0,1,3000,1420,1970,1,A9," $380,000 ",9/29/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5688,50, ,A2,166 HEFFERNAN STREET                     ,            ,10312,1,0,1,4000,1166,1973,1,A2," $295,000 ",1/22/2016
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5692,69, ,A9,39 VINELAND AVENUE                       ,            ,10312,1,0,1,2500,1536,1979,1,A9," $429,000 ",2/18/2016
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5694,127, ,A1,692 ANNADALE ROAD                        ,            ,10312,1,0,1,3840,1192,1935,1,A1," $390,000 ",7/28/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5695,46, ,A1,834 CARLTON BOULEVARD                    ,            ,10312,1,0,1,3840,1313,1940,1,A1," $475,000 ",7/29/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5708,18, ,A2,60 RENSSELAER AVENUE                     ,            ,10312,1,0,1,4000,1248,1966,1,A2," $430,000 ",10/28/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5709,18, ,A2,70 SHELDON AVENUE                        ,            ,10312,1,0,1,4000,1058,1965,1,A2, $-   ,11/18/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5709,23, ,A2,57 RENSSELAER AVENUE                     ,            ,10312,1,0,1,8900,1150,1965,1,A2, $-   ,1/27/2016
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5712,4, ,A2,497 ARDEN AVENUE                         ,            ,10312,1,0,1,5900,864,1940,1,A2," $376,500 ",10/9/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5717,41, ,A5,47 CROWN COURT                           ,            ,10312,1,0,1,5213,1383,1992,1,A5," $325,000 ",6/26/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5717,144, ,A5,30 CROWN COURT                           ,            ,10312,1,0,1,1007,1383,1992,1,A5," $300,000 ",11/30/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5718,50, ,A5,60 DEBORAH LOOP                          ,            ,10312,1,0,1,1530,1400,1993,1,A5," $290,000 ",9/28/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5718,57, ,A5,68 DEBORAH LOOP                          ,            ,10312,1,0,1,3200,1400,1993,1,A5," $345,000 ",12/14/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5718,80, ,A5,92 DEBORAH LOOP                          ,            ,10312,1,0,1,1305,1400,1993,1,A5," $355,000 ",8/24/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5718,105, ,A5,29 DEBORAH LOOP                          ,            ,10312,1,0,1,2460,1400,1993,1,A5," $350,964 ",11/20/2015
5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5718,114, ,A5,105 CROWN AVENUE                         ,            ,10312,1,0,1,1230,1400,1993,1,A5," $340,000 ",5/19/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5324,72, ,B2,8 RETFORD AVENUE                         ,            ,10312,2,0,2,4623,2088,1997,1,B2, $-   ,5/11/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5412,38, ,B9,4370 RICHMOND AVENUE                     ,            ,10312,2,0,2,3226,1832,1991,1,B9," $324,000 ",9/28/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5420,7, ,B1,42 BLUEBERRY LANE                        ,            ,10312,2,0,2,6314,3657,1983,1,B1," $700,000 ",2/5/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5589,19, ,B2,22 BAMBERGER LANE                        ,            ,10312,2,0,2,12375,2496,1970,1,B2," $950,000 ",8/26/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5590,133, ,B2,39 STUYVESANT AVENUE                     ,            ,10312,2,0,2,4600,3024,1990,1,B2," $745,000 ",8/17/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5593,72, ,B2,1201 ARDEN AVENUE                        ,            ,10312,2,0,2,6204,1820,1970,1,B2, $-   ,10/20/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5599,57, ,B1,520 WAINWRIGHT AVENUE                    ,            ,10312,2,0,2,5000,2357,1970,1,B1," $625,000 ",10/29/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5599,67, ,B2,77 SERRELL AVENUE                        ,            ,10312,2,0,2,3387,1776,2015,1,B2," $752,486 ",2/29/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5602,88, ,B2,115 LAREDO AVENUE                        ,            ,10312,2,0,2,3880,2272,1975,1,B2, $-   ,5/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5602,88, ,B2,115 LAREDO AVENUE                        ,            ,10312,2,0,2,3880,2272,1975,1,B2, $-   ,5/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5602,101, ,B2,724 KATAN AVENUE                         ,            ,10312,2,0,2,3880,2462,1975,1,B2, $10 ,5/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5606,44, ,B2,24 SCRANTON AVENUE                       ,            ,10312,2,0,2,4000,2340,2015,1,B2," $799,326 ",7/10/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5606,46, ,B2,20 SCRANTON AVENUE                       ,            ,10312,2,0,2,4000,3510,2015,1,B2," $780,972 ",6/18/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5608,67, ,B2,83 STROUD AVENUE                         ,            ,10312,2,0,2,4200,1912,1965,1,B2, $-   ,9/10/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5608,69, ,B2,87 STROUD AVENUE                         ,            ,10312,2,0,2,4242,1912,1965,1,B2," $550,000 ",8/3/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5608,77, ,B2,99 STROUD AVENUE                         ,            ,10312,2,0,2,4242,2088,1965,1,B2," $560,000 ",7/24/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5609,44, ,B2,24 READING AVENUE                        ,            ,10312,2,0,2,4000,2000,1994,1,B2," $610,000 ",7/21/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5610,32, ,B2,50 PERKIOMEN AVENUE                      ,            ,10312,2,0,2,4000,2272,1970,1,B2," $575,000 ",7/22/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5611,16, ,B2,23 PERKIOMEN AVENUE                      ,            ,10312,2,0,2,4000,2448,1965,1,B2, $-   ,10/5/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5611,52, ,B2,630 BARLOW AVENUE                        ,            ,10312,2,0,2,4000,2016,1965,1,B2," $575,000 ",10/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5624,56, ,B2,599 WILSON AVENUE                        ,            ,10312,2,0,2,4000,2350,1997,1,B2," $695,000 ",10/15/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5625,74, ,B2,105 PETRUS AVENUE                        ,            ,10312,2,0,2,5000,2740,2015,1,B2," $901,151 ",11/30/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5625,75, ,B2,105 PETRUS AVENUE                        ,            ,10312,2,0,2,5000,2740,2015,1,B2," $901,151 ",12/21/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5626,20, ,B2,106 PETRUS AVENUE                        ,            ,10312,2,0,2,5000,3000,2000,1,B2, $-   ,9/3/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5627,5, ,B2,608 WAINWRIGHT AVENUE                    ,            ,10312,2,0,2,4000,1966,2004,1,B2, $-   ,12/23/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5630,1, ,B2,25 MOTT STREET                           ,            ,10312,2,0,2,6223,2760,1970,1,B2, $-   ,7/25/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5630,8, ,B2,7 MOTT STREET                            ,            ,10312,2,0,2,3731,2408,1970,1,B2," $625,000 ",8/7/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5630,8, ,B2,7 MOTT STREET                            ,            ,10312,2,0,2,3731,2408,1970,1,B2, $-   ,8/6/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5630,16, ,B2,654 LAMOKA AVENUE                        ,            ,10312,2,0,2,3800,2552,1970,1,B2," $720,000 ",6/26/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5631,4, ,B2,190 MEMPHIS AVENUE                       ,            ,10312,2,0,2,4750,2220,1970,1,B2, $-   ,1/7/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5632,67, ,B9,155 MEMPHIS AVENUE                       ,            ,10312,2,0,2,3543,1980,1986,1,B9," $382,500 ",8/27/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5632,70, ,B9,157 MEMPHIS AVENUE                       ,            ,10312,2,0,2,2178,1290,1986,1,B9," $382,500 ",8/27/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5633,68, ,B2,780 KATAN AVENUE                         ,            ,10312,2,0,2,3926,2488,1970,1,B2," $610,000 ",10/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5633,80, ,B2,756 KATAN AVENUE                         ,            ,10312,2,0,2,3920,2212,1970,1,B2," $545,000 ",7/2/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5636,141, ,B2,138 AUGUSTA AVENUE                       ,            ,10312,2,0,2,4000,1836,1975,1,B2, $-   ,7/1/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5636,233, ,B2,145 AUGUSTA AVENUE                       ,            ,10312,2,0,2,4000,1836,1975,1,B2, $-   ,6/11/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5639,42, ,B2,88 LOVELACE AVENUE                       ,            ,10312,2,0,2,4725,2268,1965,1,B2, $-   ,1/18/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5643,35, ,B9,67 POMPEY AVENUE                         ,            ,10312,2,0,2,7729,2740,1991,1,B9," $249,950 ",5/4/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5643,90, ,B2,61 PERKIOMEN AVENUE                      ,            ,10312,2,0,2,4000,1672,1970,1,B2," $575,000 ",1/6/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5643,96, ,B2,73 PERKIOMEN AVENUE                      ,            ,10312,2,0,2,4000,1872,1965,1,B2," $590,000 ",10/16/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5651,70, ,B9,460 DRUMGOOLE ROAD WEST                  ,            ,10312,2,0,2,3310,2094,1985,1,B9," $490,000 ",6/29/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5658,183, ,B2,54 WOLCOTT AVENUE                        ,            ,10312,2,0,2,6000,2450,1997,1,B2, $-   ,8/13/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5662,265, ,B2,560 GENESEE AVENUE                       ,            ,10312,2,0,2,4960,1900,1998,1,B2, $-   ,5/28/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5668,67, ,A5,30 TRYON AVENUE                          ,            ,10312,1,0,1,2900,1632,1980,1,B9," $379,000 ",8/7/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5669,33, ,B9,119 SHOTWELL AVENUE                      ,            ,10312,2,0,2,3900,2152,1980,1,B9," $610,000 ",2/9/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5669,38, ,B9,101 SHOTWELL AVENUE                      ,            ,10312,2,0,2,3930,2152,1980,1,B9," $539,900 ",10/8/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5669,96, ,B2,172 WOEHRLE AVENUE                       ,            ,10312,2,0,2,5040,2275,1980,1,B2," $505,000 ",10/2/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5671,7, ,B2,4 LUDLOW STREET                          ,            ,10312,2,0,2,3208,2088,1978,1,B2, $-   ,9/11/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5672,8, ,B2,5 LUDLOW STREET                          ,            ,10312,2,0,2,3000,2088,1975,1,B2, $-   ,11/23/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5672,8, ,B2,5 LUDLOW STREET                          ,            ,10312,2,0,2,3000,2088,1975,1,B2, $-   ,11/23/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5676,60, ,B9,100 SHOTWELL AVENUE                      ,            ,10312,2,0,2,4292,1960,1980,1,B9," $485,000 ",11/4/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5676,81, ,B2,24 VON BRAUN AVENUE                      ,            ,10312,2,0,2,3000,2044,1980,1,B2, $-   ,5/9/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5680,44, ,B9,48 GOLD AVENUE                           ,            ,10312,2,0,2,5145,1880,1970,1,B9, $-   ,2/2/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5680,355, ,B9,260 WOODROW ROAD                         ,            ,10312,2,0,2,4370,2088,1973,1,B9, $-   ,8/17/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5682,24, ,B2,21 CHERYL AVENUE                         ,            ,10312,2,0,2,3000,2088,1974,1,B2, $-   ,1/15/2016
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5686,14, ,B2,88 TYNAN STREET                          ,            ,10312,2,0,2,4200,2236,1983,1,B2," $429,000 ",8/5/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5687,218, ,B2,39 TYNAN STREET                          ,            ,10312,2,0,2,4000,1553,1970,1,B2," $540,000 ",12/30/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5691,105, ,B9,368 GRANTWOOD AVENUE                     ,            ,10312,2,0,2,3000,2750,1981,1,B9," $543,000 ",8/14/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5691,108, ,B9,362 GRANTWOOD AVENUE                     ,            ,10312,2,0,2,3000,2750,1981,1,B9, $-   ,11/13/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5691,127, ,B9,17 EVAN PLACE                            ,            ,10312,2,0,2,3000,2160,1981,1,B9, $-   ,6/16/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5692,55, ,B2,9 VINELAND AVENUE                        ,            ,10312,2,0,2,2500,1728,1979,1,B2, $-   ,7/23/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5692,56, ,B3,11 VINELAND AVENUE                       ,            ,10312,2,0,2,2669,1728,1979,1,B3," $526,000 ",9/11/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5694,93, ,B2,622 ANNADALE ROAD                        ,            ,10312,2,0,2,8500,1440,1992,1,B2," $478,000 ",7/10/2015
5,ELTINGVILLE              ,02  TWO FAMILY DWELLINGS                    ,1,5699,61, ,B2,75 IONIA AVENUE                          ,            ,10312,2,0,2,4000,2374,1970,1,B2," $475,000 ",1/13/2016
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5324,1001, ,R3,4654 AMBOY ROAD                          ,1A          ,10312,1,0,1,0,0,2010,1,R3," $439,900 ",12/23/2015
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5590,1014, ,R3,34B VILLAGE LANE                         ,7B          ,10312,1,0,1,0,0,1985,1,R3," $322,500 ",3/8/2016
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5590,1018, ,R3,40 VILLAGE LANE                          ,9B          ,10312,1,0,1,0,0,1985,1,R3," $312,000 ",7/1/2015
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5590,1025, ,R3,48 VILLAGE LANE                          ,13A         ,10312,1,0,1,0,0,1985,1,R3, $-   ,2/10/2016
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5590,1025, ,R3,48 VILLAGE LANE                          ,13A         ,10312,1,0,1,0,0,1985,1,R3," $300,000 ",8/20/2015
5,ELTINGVILLE              ,04  TAX CLASS 1 CONDOS                      ,1A,5590,1041, ,R3,37 VILLAGE LANE                          ,21A         ,10312,1,0,1,0,0,1985,1,R3," $285,000 ",7/29/2015
5,ELTINGVILLE              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5328,16, ,V0,N/A ROSS LANE                            ,            ,10312,0,0,0,866,0,0,1,V0, $-   ,8/26/2015
5,ELTINGVILLE              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5355,57, ,V0,ARDEN AVENUE                             ,            ,10312,0,0,0,6000,0,0,1,V0, $-   ,6/25/2015
